Sentiment,Text
0,"Today the Germans can vote for the European Parliament. Why am I only 17? I want to vote, too!    "
0, I coach too. Forced into retirement a good few years ago due to injury  You coach in the US?
0,Cruel bad beat for Nasr - AA cracked by T9s   
0, I have a lot of Earth Day &amp;  pages &amp; books in my website. Sadly the elections have dominated everything 
0,Wishes KG didn't give back Gears Of War  or Army Of T 
0, I'm not allowed to vote  might have to sneak off to the bathroom with my 
0, video only available in the US 
0,GM's plans for selling cars in the US: import them from Mexico and Asia where wages are still low.  
0," our government lies (that’s approved) and ignores all experts, ignores the constitution and ignores democracy "
0,God cannot be pleased w/our  again  
0, I'm surprised that this doesn't happen more often.  VA and other military hospitals get some bottom of the barrel doctors 
0, Probably. They've been so nuke happy lately. A third world war would end life as we know it. 
0,Rather gutted that the eventual General Election looks like it will be won by the Tories. Was hoping for a hung parliment. 
0,Wishing I were better at the internal politics thing 
0,I need a new Justice album in my life bout' now  Crookers are pretty jammin in the meantime but not to krazy about the Day 'n' Night remix
0,Sooooo bomb ass COMPLIMENTARY breakfast was on point!!!.about to checkout from our Embassy E sadness  Holla at me TWiGGaS!
0,I honestly bought the hype that  was a revolutionary new version of Windows. Still the same junk basically. 
0,Justice League in the background isn't the best way to concentrate on Work. 
0,Ok see I'm out! Cuz I'm gettin billboarded on Twitter like an Ad Campaign! 
0,I don't want BuckyCap to be replaced by real Cap yet.  GirlBucky's headgear is pretty rad. Halloween costume candidate fo sho.
0," unless the Iranians have a REAL revolution, the Ayatollah is in charge no matter who is president "
0, I've got HAX outside my door. The 'KKK' one my neighbout has is less fun though 
0,why does TCA keep telling me i'm unable to vote 
0,"twitterwall wont let me vote for tom for elite mr twitter universe  TOM TWEETS SO MUCH MORE THAN DAVID, HE SHOULD WINN!!!!!!!!!"
0,Haven't even started Government and I already have homework?  This class is going to suck.  
0," The vote broke my heart. I love both shows equally  Voted for Chuck, although I hope there's a tie between them."
0,via  loved ones | mayor fenty | confirmed fatalities | minor injuries | death toll | john catoe |  ... 
0," precisely, so its pretty clear why certain right wing (and left for that matter) attack certain aspects of democracy "
0," breathe. think calm. don't be a rage monkey, or you'll have to join the GOP and listen to those idiots!� "
0,Fascinating stuff but I am getting on with some work ready for Monday. No replies on how to combat . 
0,Back from school. I've done my homework. I've took a shower and I'll do some sports in a few minutes. Tomorrow is the politic exam. oh no 
0, yeah. im glad u asked. I learned that she was deported!  So we gotta find u another one. Im on that mission already shawdy..
0,The hammer of justice is unisex!!! Batman is awesome! Sucks he dead though 
0,": remove the possibility to vote anonymously and e-voting wil work, but some other critical problems may rise "
0, Please don't be an election 
0,I wish i was the fake president 
0,back at college!  back to politics lessons
0," I don`t know what`s the problem with TCA, they don`t let me vote even if I am 13 "
0,Republican anti-gay propaganda is getting old  - 
0,Very disappointed that the BNP got elected to the European P 2 seats? really? what is wrong with you douchebags  
0,"And srsly, I wanna move to the US.  Or L Or Japan.. "
0," I knew after Mon. there was a chance he was losing, but I was hoping I was wrong. He deserves a longer reign IMO.  "
0, I wish I could vote for you in the Teen Choice Awards but I can't as I live in the UK  xoxo
0,needs to vote for the MTV movie awards before it's too late  at least Ashton replied XD
0, hey cool dawg. IM ON TWITTER. no more votes to lose 
0,"Trying to get a darn CDROM to open on my computer. It looks like the CD might be corrupted because I get some of the files, but not all "
0,It's official - Britain is racist enough to elect its first BNP MEP 
0, im trying to vote hun but it keeps crashing 
0," aww why empty, i would  why ru so opposed to iran :&lt; i think they were really making a step towards democracy that's huge!"
0," Except getting enough voters out in the UK to beat the fascist bnp,who got in thru voter apathy. My dream failed tonight "
0,Finished editing new character 'Ace' for  Riverdans Campaign for tomorrow. not enough CP to keep Danger Sense 
0,Just wants to fall asleep but I know the Protestant Reformation will haunt my dreams if I don't finish this!! 
0, sorry it was a pain  but thanks for voting for my little guy
0,     is all i can say-i am so sorry u have to go thru this - please know i pray for a swift resolution 4 her to be home &lt;Stacey&gt;
0,alarm went off at 6 and already giving SOA Governance training again. and that after pinkpop 
0," Miley, I tried voting for you, and it wont let me vote for some reason  Ill try back a little later! &lt;3"
0,back from a àpero with friends. impressions: voting stations around here were almost empty in the afternoon. not much interest  
0,Just watched the new Old Republic MMO trailer from E3.  Bioware can make a video.  I really wish it was a single player KOTOR 3 though 
0,  they closed the  u can vote for now is best movie  Hope you win it! My 4 y/o Daughter lovesss 2 sing &quot;The Climb&quot;
0," Yeah, I don't that will happen.  I see 3rd world in the US's future. "
0, I'd love to vote for  however I'm not a teen or resident of the US and therefore don't qualify. 
0,cake is in the oven. back to typing about ethics and state sovereignty. considering going to the lib in an hour.  
0, Hahahaha!!! I've been around a lot of mexicans! 
0, Seems governments' sites are often the last to join the new century in standards-compliant practices 
0, I'm with you. Some of these government ministers are not helping at the moment 
0,Graduation is less than a month away. What do girls wear at graduation? I am going to fall off the stage and kill the vice chancellor 
0, No love for C be US citizen to enter 
0, She's working. Finishing at 8 so I'd better make shapes on the dinner. She beats me if it's not ready  
0, the only people who can investigate it is Congress and we can see that's not going to happen 
0,Gov. Rendell proposes more tax increases on P guess making PA government more efficient and smaller isn't an option 
0," Aw, that's not the one I voted for "
0,"Oh, sorry , I'm not in the US... nevermind "
0,"Ok, so star wars old republic does look amazing. I would actually consider playing it "
0, i actually do remember reading an article about Chicago's Priority Mail taking the longest in the US 
0,Some EU citizens get 2 ballots (from 2 different countries) for EU election. Some get none.  Bruxelles needs IA/UX/ ppl!
0,Not looking forward to the West Midlands results - apparently we are the least bothered about the elections in the country  
0,I was supposed to register so I can vote but Comelec was closed.  Hassle.
0,Peruvian guard dogs watching over the Palacio del Gobierno as we waited for President's greeting-no-show  
0,"Come on Murray you can do this, it's seems such a struggle! Just like my excercise regime "
0,less than 4 hours for the Jonas Brothers concert in Dallas! I don't even know why I'm so excited for the concert. I'm not even in the USA 
0,At what point should a person be offended for trying to join the service when his own Capt. tells him be should be a politician very  ...!
0, IKWYM! but it isn't surprising really - and I'm sure voter apathy had a lot to do with it 
0,Has anyone seen Fast Food Nation? I have had nightmares last night after watching it 
0," oh of course, the US and its fucking stupid health &quot;care&quot; system. So sorry hun. ((((hugs)))) that really sucks "
0, Being just a father and husband I don't really get a vote 
0, you are like 1000 votes behind david  but its not letting us click on you to vote?! so technically their 
0, oh its not?   couldve been fun.. i say third world privileges
0,"Unless some Zen and Menu_Block fans vote at the last sec, looks like my  vid will lose by 25 votes.    "
0, Irish govt has restricted opening hours over here 
0,Mexico loses to El Salvador  Its ok still have the US for the World Cup! Viva México Cabrones!
0,"Loaded up box of recyle stuff for Salvation Army,but took  corner too  is all over the back.Might have to recycle to dump "
0, I stopped using it once the service was restricted to users outside the US 
0," I tried to vote for you.  HAH. Don't worry,  's second too. LOL."
0,Morning tweeps. Last breakfast in the US... 
0," Oh, no!  Let us know when you reign supreme again, okay?"
0, is it only airing in the U.S. right now?  Cause I can't find it in Canada.  
0,"Morning, getting ready for another day game. Back in buffalo it's barely 60 degree    Heads up, print ad campaign starts this week."
0, ITS A FREAKIN CONSPIRACY CANT GET ONTO VOTE FOR YOU 
0, did you see the usa vs brazil game? what a sad day to be  
0,", your Twitter page looks like  on all resolutions! Check it out: "
0,I have to call the US shortly from my mobile. It's going to cost me a bomb 
0, technically the US is founded on enlightenment values. A step up from the English. Only nobody cares about the Constitution 
0, Hi Taylor! Couldnt make it 2 the CMC snowys at Thredbo  but saw it on TV. I'm comin 2 the US in July  hope 2 meet u! U rock
0, Am told it will pass the House w flying colors-the Senate is gng 2 B a BITCH!!  Am dumbfounded at the closed minds there
0,  have fun in the US.
0,   only in the US 
0, Wogan quit cos it's not about the music! Politics!  He was best thing about eurovision as far as I'm concerned!!
0," only in the US  I've seen some live footage, it looks awesome."
0," that's about right.  couple times I tried to vote, told me I had already voted.  "
0, If I could I  Can't vote in Ireland 
0,"OMG, IDK what I'm still doing  G.N. WML tomorrow! U.S. Regents "
0, The Wombles were my Premier League  before they disappeared. 
0,"bored now that the us open golf has been suspended for the day  saddo or wot? think i'll read instead. yes, i'm a boring sod!!!"
0, I miss the PBR.  It's been so depressing since they cancelled it up here.   I can not wait to move back the the US!!!
0,I would have voted for Upton Sinclair.  He had a utopian vision for the  too bad there's no way we could pull it off 
0, I just realized that I could have voted for Marty with all 7 of my email accounts 
0, my dick feels smaller when i look at you 
0,Had to relinquish my Swiss Army keychain 
0,S bwr and politic. So Boring oO.. 
0, wellll being that peppers has my military id and the commissary is closed im stuck  i should just enlist lmfao
0, oh my!  there were two votes from budapest!?  now i feel very unfair  haha.
0,dealing with work politics 
0, ooh I know about the politics of the job and its some major bitchassness  it sucks but we cant ever escape it
0,My dad is in the hospital in the Us and I can't see him 
0,AHHH i dont no who to vote for 
0, Valley Forge Military Academy. It's boys only. 
0,ooooooooh the i-phone is being used for terrorism 
0,"Ugh Im seriously gonna want this, Altho they only seem to ship to the US and Canada  "
0, i voted 4 ya!! even tho u didnt respond to my tweets  its all good tho
0,"oh, and sorry to all the ontd_political members who are following me, i'm not being very politically active atm haha. "
0,Watching Mayor Fenty announce that 4 people died on the metro red line.  
0,"Other sad part is atheists aren't saying hateful things or threatening President, persons who say they're christian are. Christ is sad "
0,"Did anyone else not get through on the phones to vote for Stavros Flately?  I just got a tone, maybe the whole thing was a fix "
0, i miss my military ID.  luckyyy.
0,"The vote is split. It's just as well, I can only stomach SJP for the duration of an Encounter commercial. i do miss Merritt Buttrick "
0,omg I just watched a fan made exit vid of Adam to encourage voting and I'm still crying! I SOOOO don't want to EVER see that again 
0,I voted for Metha for OrlandoW local bigshot. Mel and Jules voted him best Thai Restaurant 
0,  yah for  really bummed  Aunt is heading to England and Scotland this week and I am not able to  
0, &quot;This video is not available outside the US.&quot;  What did I miss?
0," Sorry, MP was multiplayer. Only 1 Player though "
0, It won't let people out of the us watch the redcarpet live feed! 
0,"Signed up for Eisner voting, then realized my participation would probably keep someone deserving from winning, so didn't vote. "
0, sure is  Cuz they have a lot of lurkers/ haters who come in and corrupt the board 
0,Fable issue  while awesome is a poor substitution for Batman issue written by his majesty Msr. Gaiman 
0, it's not fair! us citizens have it on tv. what about the rest of us? 
0,Implemented new SCCM MP for SCOM R Full of bugs - took us several hours till now ... 
0, It's just a meeting I'm heading to. But it won't let me listen because I'm outside the US 
0, say it ain't &quot;available in the US only&quot;   
0,Sittin on the 4A bus goin to college. Nearly at City Hall. Not lookin forward to today 
0, Why can't brazilian people vote for the People Choice Awards?? I'm sad now 
0, It will be SOON!  the U.S. iTunes had not yet offer the DYSMC packages either!  We are the LAST to receive all the good stuff! 
0," i dont get it,  Have fun in Poland!! x"
0,"Also, my computer has been crappy recently and I can't reformat. May have to take it to a shop "
0," Yes, but unfortunately I cannot aid you all in your cause as I am not from the UK and so cannot vote  "
0," you got it on the nose! Of course they shoot the messenger.  Reformatted drive, upgrade system software, legal software licensing."
0, IL House website states they've extended the civil union bill's deadline to 5/31. No roll calls yet. 
0, wish I got to make it downtown to the alamo today 
0, it's the terrible price we pay for democracy I guess 
0,"exhausted. making a grudging start on communist russia. dfghrugjhaeghjulhhdf,nhjdfkghadughrg   "
0, sorrry italy have just scored  who did the USA play to get into the confederations cup??
0,Voice from Iran: Shame on a country in which foreign embassies are safer than hospitals  
0," yes!(: i didn't vote for Selena though cuz she was up against Demi,Demi deserves all 3 but i dont think she will get all  "
0,"Omg, why does voting day have to be the same day as my final exam "
0," those commercials were funny  Capitol1 pissed me off tonight too, my PIN won't work on my new card "
0, It's got my vote over tweetie.. For now anyway.. But it doesn't have a twitlonger I don't think.. Well I can't find it.. 
0, ach! blocked in the USA. 
0," Jealous, jealous! Hope it's a wonderful night - I'm stuck in the States this summer while election fun is going on "
0,  I can't vote because I'm in Canada 
0,I really wish Pok�beach would allow you to change your vote in the weekly  I mistakenly voted 33 
0,POLITICAL unrest in thailand = brother not going = no car for two weeks for me. Fuck you thailand trannies 
0, green is how people are showing there support for the people of iran.  They are killing people for &quot;voting wrong!!!&quot; 
0," &quot;Sure, nations would routinely bitch about each other in secret&quot; - seriously? I thought you were better than this. "
0,The Lebanese E other words &quot;Lebanese Secterianism at its best&quot; !!   people are motiviated by hate to vote!
0, sleep? sleep?  I may never sleep again now you've told me of the army of minature men in my bedroom 
0," Democracy in Iran? Nothing in this world is impossible, but good luck! Not as long as Ahmadinejad is in power. "
0, i'm out of votes right now 
0,Got a great swiss army knife. Cut myself by accedent 
0, back in the US  ohhh got ur CD its amazing! Abi x
0,U what about spending summer holidays in the USA?? The only problem is that nobody wants to come with me 
0,You dont know how much i wantted adam to be voted me.  i cant believe danny got voted off 
0,"daca mai invats mult, am sa plesnesc si-o sa-mi iasa confetti pe urechi. mbleah, the two level game theory "
0, Texas Autism HB451 only covers those having insurance that must follow state mandates. How many of us are still left out? 
0," 120,000 people voted BNP into the European Parliament "
0,"Ralph Nader Accuses Terry McAuliffe of Suppressing Votes     //Sadly, I'd bet that actually works for Terry "
0,I'm disappointed with who was voted off SYTYCD   
0,booked flights around the US and hotels now I feel broke 
0, me too! it would be sooo awesome!! 
0, oh crap didn't see the truce request ... oh well lost another car 
0, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!
0," yes, yes it does. Crappy synth piano beginning and en with some standardish bloc party in the middle "
0,"thats whats up  gotta call up some NAACP i just remembered, i think our edu chairman quit on the kids n NAACP. "
0,all people should be  there are many types of government around the world that promote freedom. Iran's isn't one of them 
0,probably isn't eligible for the Australian Skilled Professional immigration visa after all. 
0,Just seen some of the most disgusting shit on the internet. Ugh. I feel depraved and corrupted 
0,  My gut feeling just didn't translate in the votes.
0," There's a lovely piece in his Peacemaker played on the piano by the Yugoslav terrorist, never found out which tune that is "
0, I really want something like a K Kindle could only be sold and use in the US. 
0,So I love how I am required to read The Republic of Plato once again  this book will not go 
0,"120,139 votes for the BNP in Yorkshire/Humber with a first BNP candidate at the expense of Labour from 04. F*cking shocking!  "
0,why the JB's concert are so much better in the US?? 
0,Can't access USPS.com APO Customs Forms to mail my  care packages. Guess I'll have to stand in line and fill them out. 
0, i know - was all set to watch tonight's final but family have voted soccer match instead 
0,"although i love so much  Mr President, he's happy with  and so am i.. even if i'm not with him  haha"
0,"From CBC News  Disappointed by some readers' responses, but voter apathy rife in Canada. "
0,watching army  missed this!!!!!!!!! whos dead?? 
0,"Dinner was good. Went back to hotel past town hall to see the lights, but telecom were too cheap to keep them going "
0,Praying for those in I Their election can't even produce fair results because of the all the corruption!! 
0," thx for sharing dig citizenship site will check it out when I get home, google sites blocked  swallowing the irony pill is hard"
0, I voted for you over and over and over again! You deserve it! but you could reply more fans 
0,listnin 2 trivium shogun &lt;3 not doin much else gotta tummy ache  o wells gotta rite n  yupp yupp WE'LL TAKE THEIR FUCKING HEADS!!!
0," I love politics, mate. Only problem is that I am feeling I belong in a very small  "
0, Good luck! I went to vote a few hours ago but the polls were already closed and the site wouldn't let me register. 
0,"Lines, Vines &amp; Trying times it's out!! yeah!! too bad I live in Dominican Republic  I can't get it yet "
0,doesn't want dge to go to the us 
0,Rainy morning   U.S. Open Traffic doesn't help
0,"Finally finished that topic. Quick revision break, then on to How far did Heath change the Conservative party? "
0,VIP Tickets to the US Open for the Second day in a row!!!! and i have to get up in 3 ours to go   haha
0, oh i mean the Mr twitter voting thingy..  just check it out. he lost his votes..
0,I FOUNDD MY CELLLULLARR i found it BEFORE i could vote for Tay 
0,I WANT PEGGLE. I also want my bloc party cd.  fucking post 
0," Hey! Wow, the high school graduation rate for the United States is only 50%! This means less students are going to college "
0, Adam got voted off of American Idol 
0, Would love to be able to nominate my Dad but he's in Philly  and thus a bit too far for a delivery. Thanks though!
0,I keep falling asleep.. Its too early to listen to someone lecture about law and government.  i want to cry.
0, I voted  Multiple times  But it's not on TV here tonight  I wonder when I'll see 
0,So sad and fucked that people are safer in a foreign embassy than a hospital  
0, Must be a U.S. thing 
0,"i don't know why, but i love award  awards tonight. i wanna vote but the websites not letting me "
0,"Okay, so I can't find out from the BGT website how to vote. I wanna vote Diversity "
0,Praying for all the orphans that could be affected by the possible vote tomorrow by the Ukrainian gov't to end int'l adoptions. 
0,  DDub ya Aussie army aint at attention at the moment   we get any info or any kind of explanation??
0,Polyrhythmic arpeggiators are a great idea. Many synths are limited to 16ths (maybe sextuplet) resolution --&gt; hand programming 
0,Alas And a dorm room that looks like a government office thing! And Cats think it is their abode! 
0,trying to watch the US Open - rain delay 
0, Regret 2 inform u you're right  My family voted. But I'll certainly watch House when I get back on Mon so we can discuss on Tues
0,think im getting a cold  ... and still recovering from Municipal Waste/Magrudergrind!
0,"Was looking for the official Twitter account of our Chancellor Angela Merkel  She has Vidcast but no Twitter, how uncool! "
0,"Looks like the Senate is DEADLOCKED...31 Dems, 31 Rep.  So much fun in Albany these days "
0," Soooo, wish I could be drinking champagne instead of ferrying children to bass guitar lessons. Have to pass. "
0, I could move to the USA without the need for a Green Card 
0,nooooooooooooo its ending in 3 days K is no way the 2 of us are generating 22000 votes by then 
0,  tee hee. Happy to remain represented by Maoist propaganda poster for time being. Am v unphotogenic 
0,  vote ppl  why did u stop doing it? T_T
0," you are correct, so many small villages full of fascists I escaped one. It is embarrasing to be part of Yorkshire sometimes "
0, prop 8 didn't  again? OMG why does it even have to go to a vote. Obama should just work his magic? 
0,Reminder NHL Awards on in 15 minutes.  No Sharks nominated 
0,I wish my grandmother had taken me to the US with her 
0,Australian Govt is reportedly opposing workarounds for blind people to access copyright print material:  
0, too right - bad scene to see BNP elected 
0,  The REALY boring ones never get nominated! Pis**s me off!
0," I would love to vote, but neither of the links are working. And copy and pasteing the address isn't working either "
0,Hi Twitter nation. I don't have a phone at this time 
0,"Some dark clouds in     : Indians are still divided on caste, relegious and regional lines. "
0,I can't vote in the Teen Choice Awards because I'm not from America!! 
0,So BNP get first seat in EU Parliament. That's £500k's worth of funding for them unlocked. The &quot;them and us&quot; mentality is here to stay 
0," I want to vote because I will be there, but they don't let canadiens vote "
0," but they're persuasive fuckers who prey on peoples vulnerability, which is prevalent now. hence post depression rise in fascism "
0,PAS shows its extremist fangs  passes resolution to ban Sisters in Islam
0, Imeem is just disturbing on blip! I think only people in the US can listen to the whole songs.  (hugs again)
0,W0WZERSZ! WAt A H0UR! PPl bE HAViN tHE gRl SlAViN fA REAl!  D0 tHEY N0t KN0W MY PRESiDENt iSZ blACK? :\
0,"Studying  Happy with my new workout regiment  TU:Bi's, W: Run 3 miles, TH:Shoulders/Abs, F:Tri's/Back"
0,What happened to the backstreet boys votes on the wall thingo ahhh.      KTBSPA!!!!!!!!!!!!!!!!!!!!!!     Love them so much  
0," - No, unfortunately. He left the US too early to get Lvatt. "
0," Please tour Europe again soon, it's too expensive to travel to the US "
0,"just heard Shimeon Peres speak. Now, David Victor talking about lobbying. Leave PC today "
0, I don't want to be beaten.  They don't like teh gay/bis o'er thar. Or teh liberals.
0, It wont let me vote because im in the UK but i've tried about 10 times  Darn it! x
0,Iran's Disputed Election. There are no words for what´s happing    
0, Thesaurus Rex got lost in a reformatting issue. 
0,Its disgusting that only 29% of those registered to vote in Scotland did. 
0,But here's a (crappy) pic of the Dallas skyline @ night!   It sooo doesn't do it justice  I &lt;3 my city!
0,Alternative4:  Join the army???   
0,I am getting my Texas state mandated vehicle inspection 
0,"After GMA, who's next? I wish not to become an apathetic citizen but I'm starting to feel helpless. "
0,I WANNA GO TO THE PREMIER     
0,predicting Nick Griffin election in NW 
0,Who's gna fail their citizenship examm? ME!  It's soo hard! x
0," Whoever's from your native country must be worse, given your native's country relentness politics. "
0,"one of my best girlfriend's is going into the army in two weeks now, it was just moved up like a month. oh sad day. "
0,"Watchin this Diplomats mix on MTV JAMS, can't change the channel cuz I lost the battery to the remote and I'm getting my hair done "
0, your horse in the US was gorg! Did you bring him back? Made me want to event again 
0," it was good tonight! I can stand lou, holly, torrie and Sarah? The governors wife. I wish it went all summer "
0,"I would vote for Diversity from Britain's Got Talent, but I can't get through "
0," Actually I'll be in DC at the Library of Congress then, so I will miss things this year.    But may have a new job soon! "
0, Nooo! I voted for you 585 times! i'm not even kidding! ahh  How could you lose?! i'm so upset. 
0," I know, my sis has been out of work for a long time  I'm red in support of the  campaign this week."
0,Miss the English Premier League already 
0,"i really wnated denmark to win,even voted for them&lt;3 "
0, hey! dont forget sweet dreams u cant   lol. plz poke mp 4 me! i cant do it on facebook    ;o) x
0,I'm hoping that  is on Premier soon - the music is pretty awful at the  
0, I'll be voting for an independent I think - really worried that the BNP might get some seats if people withhold votes 
0, aww i'm not from the US so i can't tune in to your show  could you pls ask kris if he's got twitter? pretty pls? thanks!
0, I tried to find a TDI Golf in the US but they stopped in '06. 
0,"whenever i vote for tom, it doesnt work "
0, at least we got that..I always knew Kobe would be  someone needs to dethrone J bet 
0,Nobody voted for my advanced Scrum questions. Amateurs! 
0,Just realized the horizontal resolution of the Zune HD is only 46 pixels away from the vertical resolution of my monitor. Ouch. 
0,"Going back to work and watch training on TV.   I will take a nap on the government dime!!! Phone broke, so no texting "
0, You're really into the US Armed Forces! lol  Though I didn't see any Army posters 
0, what time is the premier tonight cuz im dying to go but i don't when it is  pleeeeeasee replyy
0,I want to drink Caramel Snow Bubble of Tapioca Express in the US... 
0," I did, but they said something about my constituency not being the moon? "
0, my computer had to be reformatted  so the songs we recorded are gone. 
0,"Three and a half months ago, I met the boy of my dreams &amp; now he's leaving to join the military. "
0,"Just found out that I got exams in History n Philosophy, n Politics n Human  Sort of sad  But also sort of glad "
0,"I guess it's one step forward (Obama elected), two steps back (majority of Americans now anti-choice)      "
0,Why do the senators have a twitter? God Damn this thing is going down hill. 
0,"  Laws change in the 70s or 80s.   I could really push it bcause gran from Bathgate, but she was US citizen b4 dad born. "
0,Oh wow. Someone at Republic does NOT have a best friend. Poor girl   
0, meh. why does work suck so much? 
0,fuel is low. road is congested. body combat class starts in 7 minutes 
0,Sat in the IT room munching mint imperials  haha. Why is no one in today??  Haha. Ahh well!
0, i think that the house and senate will screw his vision up anyway. I have no confidence in them 
0,Watching the US Open. Hope Phil wins this! Referrals have gone cold for now    
0," I just read your blog, it was hilarious haha it made me rofl.. I wish I was in the US so I could see you on tour "
0, Hey tila why don't you make some canine &quot;tila army shirts!!&quot; my dogs feel left out 
0," I'd vote for gladiator, was disappointed by alien 3 "
0,I will revolt when I have to pay for my broadband. Apparently there are too many of us and being added each day that the &quot;hogs&quot; will pay. 
0, want Diversity to win but dont think a dance act will win coz votes will be split between 2 dance groups 
0, Just can't vote!! Won't let me  Do you know what power you have? All your followers crashing the sites! hahaha xx
0,it won't let me vote for  
0,repacking our suitcases for our trip to the U.S. this coming S the  miss them  
0, I feel the same about the asuo elections. I spent 12 hours a day with these people and now it's done. 
0," I disagree, homosexuality is an abomination before G-d. Are you pulling for them though? "
0,Just got up.. Getting a cup of tea then going to start my politics revision  Exam on Friday  HELP!!
0," President Obama chose   Wrong move to make it public. Too divisive, imho. "
0," oh wow. let me find out they worse than the gov't. lol they havent blocked youtube yet, but they have the other music ones. "
0," sadly, we people in the UK cannot vote  well done though!!"
0," That's a crying shame.  I never liked the US superheroes, but I do like the French Tin Tin and Asterix. Very high quality."
0, ahhh!! im so excited. tho it kinda sucks cus i dont live in the US so i have to wait til monday to watch it. 
0,Link: VOTE! ;) - vote for me! “peoplefight�?  doesn’t show my picture though  
0,MilitaryMon  Where Have All the Flowers gone?  For The Men/Women in our forces  
0,sims save game corrupted  - *not a happy bunny*
0,I seriously can not wait to watch the premier The Cleaner! ahhh 10pm is so far away. 
0,Just went to the Capitol for the last  
0,"It feels like my 1000 full combat army decided to withdraw today, so I have to fight today's battle on my own. OMG HER AND MY (#) "
0,"Just got done watching Army Wives,it was a great Season Premier. Wanting Sean to come home more than ever now. TEARS   Good Night."
0," Yeah, the Greens' position on civil liberties looks great but I can't bring myself to vote for their woo science stance "
0,Someone in UNITED STATES didn't like Unlock The Locker  
0, how bout if I wish I was a US citizen?? 
0,little disappointed in my fav singer Bon Jovi - won't play for NJ Nat'l Guard homecoming  but will play for Corzine campaign rally
0,"ANOTHER one of us got caught doing bad things! Sad day, be careful guys!      "
0,"I swear we are on the brink of war. N. Korea will start it over these latest sanctions, we'll be there, as always, cuz of the recession "
0, i can't  i don't know why 
0,"I want to vote, but I don't know if I can vote from another country  "
0, He's the saddest native UI element ever. 
0, why does everyone get it before the USA? 
0, my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.
0, I just saw the Mr. President video and this makes me sad that u feel that way about Nick J.  cause I love him 
0,4:30am and I am awake  Trying to catch up on all this Iran Election stuff.
0,contemplating whether i've gone too far on the mail regime 
0,"I enjoy being so hopped up on cold meds that I forgot what day it was, and thus forgot to turn in my last paper for government. uugh, fml "
0, Me neither. But it's no longer about what we want. It's about fairness. And fairness is whatever government says it is. 
0,Fable 2 game save is corrupted. Pretty pissed off now 
0, i can't vote i'm only able to votefor the best movie but not more  could u say what i can do ??
0, I VOTED For you on TCA like on 10 differant computers i hope you win all of them!!! IF You dont ill be so sad  GOODLUCK!!!
0,"Just realized how much a Macbook Pro is NOT worth the money. 1440x900 resolution and a 5400rpm HD on a $2,000 laptop? "
0, vergüenza a todos los que no votaron / Shame on all those who didn't use their vote 
0,"Struggling with my computer, reformatting my hard drive. Only 6 months old, already had to have it repaired/replaced twice before. "
0,"obama, why are images of rape at abu ghraib &quot;not particularly sensational&quot;?! just cuz it's no surprise that the military is cool w/ rape? "
0,  voting is working now but we are soooi behind 
0,"  - kitty purry, you rule! sorry i cant vote but im not even 1 yet "
0,come on now check out my blog   im trying  so how about em army wives on lifetime last night?
0,ohh dear  brothers gone back to the army  miss youu xxx
0,"everyone keep on voting MCR please, 3oSTM already got over 1 million votes  we won't give up !"
0, still having issues downloading from the Live MP. Getting 'can't download this item'. In the UK if that makes any odds. 
0, I'd love one if only these promo codes were valid outside of the US store 
0, I think there's still room to bitch when Trace Memory still remains unannounced for the US... such a travesty 
0, Could u tweet  about it for us.David wont self promot its good publicity  the other top 3 guys are tweeting there fans to vote 
0,Hatz94  Can u tweet your fans to vote? David wont self promote. The other top 3 guys are tweeting their fans to vote  
0,"With confidence in MPs already at an all-time low, the media really are hammering the nail in the coffin for faith in democracy "
0, Don't forget the couple hundred views the campaign had on youtube ;) - good proof of how hard it is to get SM Marketing right 
0,Bloody LGBT caucus this afternoon means I'm gonna miss the Cuba 50 event (which I hear has free rum) 
0,stupid  cant vote anymore 
0, really hope i win. i try ballots/comps every year and no luck  i need to see fed play before i  missed henamn 
0," i wanted to vote for you in the  or whatever it's called, but the link wouldn't work  what should i do?"
0,"no no, it's a brand new spanking product, no keywords, no  but i found a way to put ANY item in my store as an MP product "
0,"Gas prices go up everyday. YAY GOVERNMENT!  You suck, New York State."
0,Photos from the Iran's Disputed Election   OMG... 
0,hurry up with the votes!  i can't concentrate on studying.
0,"OMFG Our UNDEFEATED, Ranked 1st in Nation, Soccer team lost the state champs. 1-2. I can't believe this. I just cried a little. "
0,All I can say is the time difference between here and the US SUCKS! I want to call my Mum and Dad so bad 
0,Ppl please vote for me then    I still got only 1 vote  also vote for NICK
0,"Still have to do my chores a little early. Was watching Ellen, but it got interupted by the president and a speach.          :3"
0," I just read your blog, it was hilarious haha it made me rofl.. I wish I was in the US so I could see you on tour "
0,"happy fathers day to anyone in the armed forces who can't be with there kids, or anyone that won't see there children today "
0, Yea..I  lapse of              
0, oh crap. sorry! i voted on ur blog for a bangin bag yo and someone else voted for getting yo hurr did. it's at 50/50 
0,Damn wish i went to college in the USA  Hottest Student Bodies 2009: The 50 Best Colleges Ranked By Looks 
0,"Just broke the news about me going into the Army to my boys B4theh8, yeah its gonna suck not performing with these guys anymore "
0, lol a suppose ;) ill go vote more then lmao ;) ohh ;) is there no mcdonalds near where ur work is then :$  ?
